true_preset,subject_id,param,true_initial,gru_pred_static
Hattori2019,synth130,softmax_inverse_temperature,7.850276811075955,9.93042001987673
Hattori2019,synth133,biasL,-0.1526826225094508,-0.1478206819114049
Hattori2019,synth133,learn_rate_rew,0.4261457010043368,0.7677652973018775
Hattori2019,synth133,learn_rate_unrew,0.248754313524867,0.2387417396130645
Hattori2019,synth133,softmax_inverse_temperature,16.61156814214982,15.67473740885872
Hattori2019,synth136,biasL,1.353348196405482,0.6944709395412838
Hattori2019,synth136,learn_rate_rew,0.1517468036216847,0.5475906886326319
Hattori2019,synth136,learn_rate_unrew,0.1046602945723408,0.137066710119516
Hattori2019,synth136,softmax_inverse_temperature,3.92574315611589,4.793303594656377
Hattori2019,synth139,biasL,1.5542648154483958,1.081682633225513
Hattori2019,synth139,learn_rate_rew,0.1805175220947864,0.6094872094444485
Hattori2019,synth139,learn_rate_unrew,0.521463987932471,0.5054685960542756
Hattori2019,synth139,softmax_inverse_temperature,9.088979359234807,8.692975722500604
Hattori2019,synth142,biasL,-0.027714405912525,-0.132754348257555
Hattori2019,synth142,learn_rate_rew,0.8456816987204351,0.8990057441616073
Hattori2019,synth142,learn_rate_unrew,0.0587961130124959,0.0995669948138711
Hattori2019,synth142,softmax_inverse_temperature,3.0245214430036755,4.976573438416912
Hattori2019,synth145,biasL,1.134617353751228,0.6398866944153989
Hattori2019,synth145,learn_rate_rew,0.3172646914599025,0.4907846803661286
Hattori2019,synth145,learn_rate_unrew,0.436375584693,0.4869860739546164
Hattori2019,synth145,softmax_inverse_temperature,6.4731931274280345,8.889889149043357
Hattori2019,synth148,biasL,-1.2633777061952016,-0.6936270737502614
Hattori2019,synth148,learn_rate_rew,0.4561452705640695,0.7703558858936639
Hattori2019,synth148,learn_rate_unrew,0.423741842617566,0.3661394895538993
Hattori2019,synth148,softmax_inverse_temperature,13.102367186082974,12.472402551304032
Hattori2019,synth151,biasL,-0.5629405776254257,-0.4403599103854723
Hattori2019,synth151,learn_rate_rew,0.8878720085609314,0.8793398629299172
Hattori2019,synth151,learn_rate_unrew,0.1145915011103059,0.1751882596215745
Hattori2019,synth151,softmax_inverse_temperature,4.7907923266255805,6.274761635270314
Hattori2019,synth154,biasL,-1.0253211135720055,-0.7920642350506162
Hattori2019,synth154,learn_rate_rew,0.512518848667698,0.7292393976174499
Hattori2019,synth154,learn_rate_unrew,0.4208751848317226,0.4468046496496473
Hattori2019,synth154,softmax_inverse_temperature,5.920603259625785,12.301962704760925
Hattori2019,synth157,biasL,0.2353186110958567,0.1796162339219284
Hattori2019,synth157,learn_rate_rew,0.1238682551394616,0.5837799145646307
Hattori2019,synth157,learn_rate_unrew,0.227665235666323,0.0994068677109628
Hattori2019,synth157,softmax_inverse_temperature,9.712970481829698,7.281349257729735
Hattori2019,synth160,biasL,-0.9808402090231766,-0.5443929483333554
Hattori2019,synth160,learn_rate_rew,0.5369214047250341,0.8387925207523592
Hattori2019,synth160,learn_rate_unrew,0.4735719571567844,0.4374354120185065
Hattori2019,synth160,softmax_inverse_temperature,9.791772007589552,12.110386525549597
Hattori2019,synth163,biasL,-1.151492468708767,-0.4902366280667227
Hattori2019,synth163,learn_rate_rew,0.6947039844974493,0.6818425312360828
Hattori2019,synth163,learn_rate_unrew,0.182556008218182,0.1159088793063578
