true_preset,subject_id,param,true_initial,true_centroid,fitted_static
Bari2019,synth024,softmax_inverse_temperature,12.970746891839298,10.829473382459252,5.609040588887206
Bari2019,synth027,biasL,1.466494854072249,1.30676343334471,0.809103540459929
Bari2019,synth027,choice_kernel_relative_weight,0.2164348911436341,0.2164348911436341,0.4207889598663393
Bari2019,synth027,forget_rate_unchosen,0.2494843301433072,0.2494843301433072,0.064239183405834
Bari2019,synth027,learn_rate,0.4371091129624747,0.4763332428090073,0.5473497844964663
Bari2019,synth027,softmax_inverse_temperature,4.181110132999285,4.96718496044443,2.76532755744361
Bari2019,synth030,biasL,-0.9258317747344728,-0.7329562535953751,-0.4631018580613027
Bari2019,synth030,choice_kernel_relative_weight,0.4782502533797175,0.4782502533797175,0.8369722730770082
Bari2019,synth030,forget_rate_unchosen,0.2816360768882431,0.2816360768882431,0.0005808829834375
Bari2019,synth030,learn_rate,0.6184760785435808,0.5911598007039507,0.8811993327743816
Bari2019,synth030,softmax_inverse_temperature,9.555359938196036,8.81056837984957,4.380765232726373
Bari2019,synth033,biasL,-0.1344904343625715,0.0293572692050019,0.0249061803919082
Bari2019,synth033,choice_kernel_relative_weight,0.2486242818588563,0.2486242818588563,0.4245973479954783
Bari2019,synth033,forget_rate_unchosen,0.0103350910904402,0.0103350910904402,0.0
Bari2019,synth033,learn_rate,0.5062918134158966,0.4742356894193941,0.7592584397313065
Bari2019,synth033,softmax_inverse_temperature,9.000156477761973,10.615840884638365,6.26461345557649
Bari2019,synth036,biasL,-0.5922276335933778,-0.7506112073636944,-0.5009320671553259
Bari2019,synth036,choice_kernel_relative_weight,0.1108762719538636,0.1108762719538636,0.2142319671821247
Bari2019,synth036,forget_rate_unchosen,0.3815359494256194,0.3815359494256194,0.2405294628850971
Bari2019,synth036,learn_rate,0.8644317358704716,0.8253500130530382,0.9457776821541584
Bari2019,synth036,softmax_inverse_temperature,5.744364177051137,6.693386830246235,3.6323782787329906
Bari2019,synth039,biasL,-0.5331501096940879,-0.4838905450793698,-0.1634897654623773
Bari2019,synth039,choice_kernel_relative_weight,0.0194676657905363,0.0194676657905363,0.0743877685216339
Bari2019,synth039,forget_rate_unchosen,0.0193673017871415,0.0193673017871415,0.1310382987255786
Bari2019,synth039,learn_rate,0.3361035773189102,0.2890181626614313,0.3676512744503269
Bari2019,synth039,softmax_inverse_temperature,5.874982317641381,3.874015453881933,2.7016345612920087
Bari2019,synth042,biasL,1.3440726517261,1.1103862664280428,0.4921936867617353
Bari2019,synth042,choice_kernel_relative_weight,0.2004692607037952,0.2004692607037952,0.0919236072335833
Bari2019,synth042,forget_rate_unchosen,0.0759146599977846,0.0759146599977846,0.9898237680589768
Bari2019,synth042,learn_rate,0.8028419413151384,0.7638654948190026,0.1305456172335117
Bari2019,synth042,softmax_inverse_temperature,1.4250146869686908,2.2820814935029214,3.45356496667376
Bari2019,synth045,biasL,0.2037152949490273,0.1581017232971602,0.0377904485624124
Bari2019,synth045,choice_kernel_relative_weight,0.139198566457799,0.139198566457799,0.3506357308875611
Bari2019,synth045,forget_rate_unchosen,0.2084107490807092,0.2084107490807092,0.0859963975573906
Bari2019,synth045,learn_rate,0.7834456349698607,0.704168586095697,0.6945932949178724
Bari2019,synth045,softmax_inverse_temperature,3.308573936435341,3.5812218453529585,1.999035049090548
Bari2019,synth048,biasL,1.4539124590626498,1.3269630020999583,0.7576603031009916
Bari2019,synth048,choice_kernel_relative_weight,0.4229355616463854,0.4229355616463854,0.4488269349448252
Bari2019,synth048,forget_rate_unchosen,0.2557220223101825,0.2557220223101825,0.0047865770825165
Bari2019,synth048,learn_rate,0.8239947301949898,0.8041115779386866,0.9554920833989464
Bari2019,synth048,softmax_inverse_temperature,9.309397224309986,10.39052075420672,8.510900831895578
Bari2019,synth051,biasL,0.6341166544540447,0.5380528692308615,0.4240304513233022
Bari2019,synth051,choice_kernel_relative_weight,0.1139653622275359,0.1139653622275359,0.2194729162720424
Bari2019,synth051,forget_rate_unchosen,0.3048462948137536,0.3048462948137536,0.0164380895987555
Bari2019,synth051,learn_rate,0.5251057585094683,0.5222886007685176,0.8023122651545604
