true_family,subject_id,param,true_initial,baseline_fitted_static
LossCounting,synth161,biasL,-0.5341802790468225,-0.3022567273792437
LossCounting,synth161,loss_count_threshold_mean,1.442705954287949,2.437807631874443
LossCounting,synth161,loss_count_threshold_std,1.059553294835777,1.504266576774706
LossCounting,synth164,biasL,-0.4275954270046996,-0.3202929214890861
LossCounting,synth164,loss_count_threshold_mean,5.442859175486577,6.159946884141437
LossCounting,synth164,loss_count_threshold_std,1.9600481431749204,2.810917250637659
LossCounting,synth167,biasL,0.53783411651925,0.2417185218421074
LossCounting,synth167,loss_count_threshold_mean,4.024436150144962,4.313532787331838
LossCounting,synth167,loss_count_threshold_std,1.3084753969770309,2.0183315311694097
LossCounting,synth170,biasL,-0.1027621681689779,0.0014136774984075
LossCounting,synth170,loss_count_threshold_mean,4.245516459466202,5.733979445384831
LossCounting,synth170,loss_count_threshold_std,1.0408665329358768,2.3521534270853715
LossCounting,synth173,biasL,0.2061865104386585,0.0227668342658462
LossCounting,synth173,loss_count_threshold_mean,2.5327940760898793,4.260161540728239
LossCounting,synth173,loss_count_threshold_std,0.8022712173075079,2.160154168589853
LossCounting,synth176,biasL,-0.0632158017928979,-0.023192625528252
LossCounting,synth176,loss_count_threshold_mean,1.7200783931854748,2.0449703531894436
LossCounting,synth176,loss_count_threshold_std,1.628868531280344,1.783860561435361
LossCounting,synth179,biasL,-0.3167708030771633,-0.1511653536397588
LossCounting,synth179,loss_count_threshold_mean,4.067223980153488,4.53500387184412
LossCounting,synth179,loss_count_threshold_std,0.4271149618731635,0.8741333637178237
LossCounting,synth182,biasL,0.0246237503835441,-0.0019789864180048
LossCounting,synth182,loss_count_threshold_mean,2.474960018044718,2.7515126945551844
LossCounting,synth182,loss_count_threshold_std,0.3237959014071944,1.1882726283014755
LossCounting,synth185,biasL,-0.1631060459605685,0.016079225549467
LossCounting,synth185,loss_count_threshold_mean,1.949216453228768,2.645922045329269
LossCounting,synth185,loss_count_threshold_std,1.4023217046217475,1.5871739880827465
LossCounting,synth188,biasL,-0.3693470681056819,-0.1844014081062742
LossCounting,synth188,loss_count_threshold_mean,4.038627668826698,5.225544306960264
LossCounting,synth188,loss_count_threshold_std,1.7893238850091018,3.6176257427947456
LossCounting,synth191,biasL,0.1320120663218668,0.0121880642045836
LossCounting,synth191,loss_count_threshold_mean,3.317253588431104,3.854648916467024
LossCounting,synth191,loss_count_threshold_std,0.4317761450724731,1.7637900276790806
LossCounting,synth194,biasL,-0.0563498682817277,-0.0162752276067235
LossCounting,synth194,loss_count_threshold_mean,5.0222828513375415,7.7614798947024495
LossCounting,synth194,loss_count_threshold_std,0.940936509717252,3.6562845032483295
LossCounting,synth197,biasL,-0.1464335487019019,-0.1027561911359516
LossCounting,synth197,loss_count_threshold_mean,5.764864515930821,6.833948212423182
LossCounting,synth197,loss_count_threshold_std,1.3585393554576697,2.2464166554132396
